seqid,source,type,start,end,score,strand,phase,attributes,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
NODE_10_length_60759_cov_148.946821,KBase,gene,11713,12119,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_13; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,12700,13070,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_14; product=,0,0,0,0,0,0,0,1
NODE_10_length_60759_cov_148.946821,KBase,gene,12903,13123,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_15; product=translation initiation factor IF-1; ko=KO:K02518,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,13593,14617,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_16; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,13849,14645,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_17; product=tRNA pseudouridine38-40 synthase %5BEC:5.4.99.12%5D; ko=KO:K06173,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,14487,15457,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_18; product=L-asparaginase %5BEC:3.5.1.1%5D; ko=KO:K01424,0,0,0,0,0,0,0,2
NODE_10_length_60759_cov_148.946821,KBase,gene,15232,16484,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_19; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,16446,17797,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_20; product=pilus assembly protein FimV; ko=KO:K08086,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,18181,19298,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_21; product=aspartate-semialdehyde dehydrogenase %5BEC:1.2.1.11%5D; ko=KO:K00133,0,0,0,0,0,0,1,0
NODE_10_length_60759_cov_148.946821,KBase,gene,20604,21712,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_22; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,22412,23697,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_23; product=proton glutamate symport protein; ko=KO:K11102,0,0,0,2,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,22654,23753,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_24; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,24167,25101,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_25; product=Kdo2-lipid IVA lauroyltransferase/acyltransferase %5BEC:2.3.1.241 2.3.1.-%5D; ko=KO:K02517,0,0,0,0,0,0,1,0
NODE_10_length_60759_cov_148.946821,KBase,gene,25110,27019,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_27; product=ABC transport system ATP-binding/permease protein; ko=KO:K15738,0,0,0,0,1,0,1,0
NODE_10_length_60759_cov_148.946821,KBase,gene,25522,26153,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_26; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,28254,29263,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_29; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,28962,29206,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_28; product=SlyX protein; ko=KO:K03745,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,30373,30749,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_30; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,30899,31347,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_31; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,31384,34019,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_32; product=DNA topoisomerase I %5BEC:5.6.2.1%5D; ko=KO:K03168,0,0,0,0,2,0,2,4
NODE_10_length_60759_cov_148.946821,KBase,gene,34109,34866,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_33; product=,0,0,0,0,1,0,2,0
NODE_10_length_60759_cov_148.946821,KBase,gene,35000,35574,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_34; product=membrane protein HdeD; ko=KO:K21908,0,0,0,2,1,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,35605,37667,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_35; product=ATP-dependent DNA helicase UvrD/PcrA %5BEC:5.6.2.4%5D; ko=KO:K03657,0,0,0,2,0,0,2,0
NODE_10_length_60759_cov_148.946821,KBase,gene,37657,39365,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_40; product=monovalent cation:H%2B antiporter-2%2C CPA2 family; ko=KO:K03455,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,37741,37979,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_36; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,37990,38351,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_37; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,38434,38936,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_38; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,39050,39327,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_39; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,40419,41866,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_43; product=coniferyl-aldehyde dehydrogenase %5BEC:1.2.1.68%5D; ko=KO:K00154,0,0,3,0,0,2,0,4
NODE_10_length_60759_cov_148.946821,KBase,gene,41140,41294,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_41; product=large subunit ribosomal protein L33; ko=KO:K02913,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,41227,41462,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_42; product=large subunit ribosomal protein L28; ko=KO:K02902,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,43427,44118,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_44; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,44201,45057,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_45; product=formyltetrahydrofolate deformylase %5BEC:3.5.1.10%5D; ko=KO:K01433,0,0,0,2,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,45439,46253,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_46; product=periplasmic protein TonB; ko=KO:K03832,0,0,0,0,0,0,1,0
NODE_10_length_60759_cov_148.946821,KBase,gene,46294,46913,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_47; product=biopolymer transport protein ExbB; ko=KO:K03561,0,0,0,0,2,0,1,0
NODE_10_length_60759_cov_148.946821,KBase,gene,46853,47376,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_49; product=peptide-methionine %28S%29-S-oxide reductase %5BEC:1.8.4.11%5D; ko=KO:K07304,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,46914,47317,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_48; product=biopolymer transport protein ExbD; ko=KO:K03559,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,46942,47996,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_50; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,48558,49066,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_51; product=dihydrofolate reductase %5BEC:1.5.1.3%5D; ko=KO:K00287,0,0,0,0,0,0,0,1
NODE_10_length_60759_cov_148.946821,KBase,gene,48779,49620,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_52; product=thymidylate synthase %5BEC:2.1.1.45%5D; ko=KO:K00560,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,50265,50629,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_53; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,50628,51445,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_55; product=phosphatidylglycerol---prolipoprotein diacylglyceryl transferase %5BEC:2.5.1.145%5D; ko=KO:K13292,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,50648,51006,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_54; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,50854,53186,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_57; product=uncharacterized protein; ko=KO:K07093,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,52309,53135,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_56; product=,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,53515,55694,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_58; product=uncharacterized protein; ko=KO:K07093,0,0,0,0,2,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,57283,58052,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_59; product=sec-independent protein translocase protein TatC; ko=KO:K03118,0,1,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,58386,58819,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_60; product=sec-independent protein translocase protein TatB; ko=KO:K03117,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,59049,59266,.,-,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_61; product=sec-independent protein translocase protein TatA; ko=KO:K03116,0,0,0,0,0,0,0,0
NODE_10_length_60759_cov_148.946821,KBase,gene,59736,60610,.,+,0,ID=AcalSPAdes.Assembly_NODE_10_length_60759_cov_148.946821_62; product=,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,1,488,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_1; product=,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,525,1351,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_2; product=hydroxyethylthiazole kinase %5BEC:2.7.1.50%5D; ko=KO:K00878,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,535,1385,.,-,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_3; product=AraC family transcriptional regulator; ko=KO:K13652,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,1010,2721,.,-,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_5; product=ATP-dependent DNA helicase PIF1 %5BEC:5.6.2.3%5D; ko=KO:K15255,0,0,0,2,2,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,1960,2318,.,-,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_4; product=5-carboxymethyl-2-hydroxymuconate isomerase %5BEC:5.3.3.10%5D; ko=KO:K01826,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,4664,5835,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_6; product=alcohol dehydrogenase %5BEC:1.1.1.1%5D; ko=KO:K13954,0,0,0,0,0,0,0,1
NODE_110_length_11348_cov_143.306716,KBase,gene,5808,6997,.,-,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_8; product=,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,6032,6999,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_7; product=,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,8330,9840,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_9; product=aldehyde dehydrogenase %5BEC:1.2.1.-%5D; ko=KO:K00138,0,0,0,0,0,0,0,0
NODE_110_length_11348_cov_143.306716,KBase,gene,10063,11345,.,+,0,ID=AcalSPAdes.Assembly_NODE_110_length_11348_cov_143.306716_10; product=ethanolamine permease; ko=KO:K16238,0,0,0,0,0,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,3,469,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_1; product=,0,0,0,0,2,0,2,0
NODE_111_length_11343_cov_146.739393,KBase,gene,687,2143,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_2; product=,0,0,0,0,2,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,2294,3018,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_3; product=,0,0,0,4,1,0,1,0
NODE_111_length_11343_cov_146.739393,KBase,gene,3031,3704,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_4; product=,0,0,0,0,0,0,1,0
NODE_111_length_11343_cov_146.739393,KBase,gene,3888,5107,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_5; product=GTPase %5BEC:3.6.5.-%5D; ko=KO:K03979,0,0,2,0,0,0,4,0
NODE_111_length_11343_cov_146.739393,KBase,gene,5124,6256,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_6; product=glutamate 5-kinase %5BEC:2.7.2.11%5D; ko=KO:K00931,0,0,0,0,2,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,5629,6284,.,-,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_7; product=phosphatidylglycerophosphatase C %5BEC:3.1.3.27%5D; ko=KO:K18697,0,0,0,0,0,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,5634,6907,.,-,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_8; product=,0,0,0,0,0,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,8199,9223,.,+,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_9; product=tRNA-dihydrouridine synthase B %5BEC:1.-.-.-%5D; ko=KO:K05540,0,0,0,0,0,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,8216,9261,.,-,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_10; product=nitronate monooxygenase %5BEC:1.13.12.16%5D; ko=KO:K00459,0,0,0,0,0,0,0,0
NODE_111_length_11343_cov_146.739393,KBase,gene,9725,10425,.,-,0,ID=AcalSPAdes.Assembly_NODE_111_length_11343_cov_146.739393_11; product=vacuolar iron transporter family protein; ko=KO:K22736,0,0,2,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,1,350,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_1; product=,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,562,1097,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_2; product=DnaK suppressor protein; ko=KO:K06204,0,0,0,0,0,0,0,1
NODE_112_length_11311_cov_151.456471,KBase,gene,851,2046,.,-,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_4; product=cell division protein FtsW; ko=KO:K03588,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,1100,1995,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_3; product=glutamyl-Q tRNA%28Asp%29 synthetase %5BEC:6.1.1.-%5D; ko=KO:K01894,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,1922,3267,.,-,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_5; product=UDP-N-acetylmuramoylalanine--D-glutamate ligase %5BEC:6.3.2.9%5D; ko=KO:K01925,0,0,0,0,2,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,3194,5046,.,-,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_7; product=ferrous iron transport protein B; ko=KO:K04759,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,4524,4774,.,-,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_6; product=,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,6598,6896,.,-,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_8; product=ferrous iron transport protein A; ko=KO:K04758,0,0,0,0,0,0,4,0
NODE_112_length_11311_cov_151.456471,KBase,gene,7303,8222,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_9; product=integrase/recombinase XerD; ko=KO:K04763,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,8370,9181,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_10; product=thiol:disulfide interchange protein DsbC %5BEC:5.3.4.1%5D; ko=KO:K03981,0,0,0,0,0,0,0,0
NODE_112_length_11311_cov_151.456471,KBase,gene,9426,10726,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_11; product=homoserine dehydrogenase %5BEC:1.1.1.3%5D; ko=KO:K00003,0,0,0,0,2,0,0,2
NODE_112_length_11311_cov_151.456471,KBase,gene,10782,11308,.,+,0,ID=AcalSPAdes.Assembly_NODE_112_length_11311_cov_151.456471_12; product=,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,-109,2451,.,-,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_4; product=penicillin-binding protein 1A %5BEC:2.4.1.129 3.4.16.4%5D; ko=KO:K05366,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,2,1080,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_1; product=phospho-N-acetylmuramoyl-pentapeptide-transferase %5BEC:2.7.8.13%5D; ko=KO:K01000,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,1141,1568,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_2; product=,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,1590,2395,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_3; product=23S rRNA %28guanine745-N1%29-methyltransferase %5BEC:2.1.1.187%5D; ko=KO:K00563,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,5174,6231,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_5; product=type IV pilus assembly protein PilM; ko=KO:K02662,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,6232,6872,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_6; product=type IV pilus assembly protein PilN; ko=KO:K02663,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,6870,7618,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_7; product=type IV pilus assembly protein PilO; ko=KO:K02664,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,7630,8156,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_8; product=type IV pilus assembly protein PilP; ko=KO:K02665,0,0,0,0,0,0,2,0
NODE_113_length_11228_cov_144.285471,KBase,gene,8220,10387,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_9; product=type IV pilus assembly protein PilQ; ko=KO:K02666,0,0,0,0,2,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,10400,10968,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_10; product=shikimate kinase %5BEC:2.7.1.71%5D; ko=KO:K00891,0,0,0,0,0,0,0,0
NODE_113_length_11228_cov_144.285471,KBase,gene,10998,11227,.,+,0,ID=AcalSPAdes.Assembly_NODE_113_length_11228_cov_144.285471_11; product=,0,0,0,0,0,0,0,0
NODE_114_length_10808_cov_144.049669,KBase,gene,-1449,1234,.,-,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_2; product=phosphoenolpyruvate carboxylase %5BEC:4.1.1.31%5D; ko=KO:K01595,0,0,0,0,0,0,0,0
NODE_114_length_10808_cov_144.049669,KBase,gene,-928,3,.,-,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_1; product=,0,0,0,0,0,0,0,0
NODE_114_length_10808_cov_144.049669,KBase,gene,3467,4089,.,-,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_3; product=TetR/AcrR family transcriptional regulator%2C mexJK operon transcriptional repressor; ko=KO:K18301,0,0,0,0,0,0,0,0
NODE_114_length_10808_cov_144.049669,KBase,gene,4861,5966,.,+,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_4; product=membrane fusion protein%2C multidrug efflux system; ko=KO:K18302,0,0,0,0,0,0,4,0
NODE_114_length_10808_cov_144.049669,KBase,gene,5964,9088,.,+,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_5; product=multidrug efflux pump; ko=KO:K18303,0,0,0,2,5,0,8,0
NODE_114_length_10808_cov_144.049669,KBase,gene,9228,9604,.,+,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_6; product=,0,0,0,0,0,0,0,0
NODE_114_length_10808_cov_144.049669,KBase,gene,9709,10805,.,+,0,ID=AcalSPAdes.Assembly_NODE_114_length_10808_cov_144.049669_7; product=molecular chaperone DnaJ; ko=KO:K03686,0,0,0,2,2,0,1,0
NODE_115_length_10458_cov_152.209132,KBase,gene,1,305,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_1; product=,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,316,1508,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_2; product=,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,1517,1956,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_3; product=acyl-CoA thioester hydrolase %5BEC:3.1.2.-%5D; ko=KO:K07107,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,2152,2477,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_4; product=DNA-binding protein H-NS; ko=KO:K03746,0,0,0,6,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,2812,3554,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_5; product=general secretion pathway protein N; ko=KO:K02463,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,3555,4390,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_6; product=general secretion pathway protein C; ko=KO:K02452,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,4433,6702,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_7; product=general secretion pathway protein D; ko=KO:K02453,0,0,0,0,0,0,2,0
NODE_115_length_10458_cov_152.209132,KBase,gene,6745,7373,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_8; product=,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,7440,8107,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_9; product=phosphoglycolate phosphatase %5BEC:3.1.3.18%5D; ko=KO:K01091,0,0,0,0,0,0,0,0
NODE_115_length_10458_cov_152.209132,KBase,gene,8218,9710,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_10; product=anthranilate synthase component I %5BEC:4.1.3.27%5D; ko=KO:K01657,0,0,2,4,0,0,2,0
NODE_115_length_10458_cov_152.209132,KBase,gene,10370,10455,.,+,0,ID=AcalSPAdes.Assembly_NODE_115_length_10458_cov_152.209132_11; product=,0,0,0,0,0,0,0,0
NODE_116_length_10345_cov_144.295189,KBase,gene,-1081,459,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_2; product=amidophosphoribosyltransferase %5BEC:2.4.2.14%5D; ko=KO:K00764,0,0,0,0,0,0,0,0
NODE_116_length_10345_cov_144.295189,KBase,gene,-316,3,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_1; product=,0,0,0,0,0,0,0,0
NODE_116_length_10345_cov_144.295189,KBase,gene,1440,2026,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_3; product=membrane protein required for colicin V production; ko=KO:K03558,0,0,0,0,0,0,0,2
NODE_116_length_10345_cov_144.295189,KBase,gene,1617,2620,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_4; product=dihydroorotate dehydrogenase %5BEC:1.3.5.2%5D; ko=KO:K00254,0,0,0,2,0,0,2,0
NODE_116_length_10345_cov_144.295189,KBase,gene,3055,4193,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_6; product=general secretion pathway protein L; ko=KO:K02461,0,0,0,0,0,0,0,0
NODE_116_length_10345_cov_144.295189,KBase,gene,3236,3714,.,-,0,ID=AcalSPAdes.Assembly_NODE_116_length_10345_cov_144.295189_5; product=general secretion pathway protein M; ko=KO:K02462,0,0,0,0,0,0,0,0
